,date,store_nbr,item_nbr,unit_sales,onpromotion,city,state,type_x,cluster,family,class,perishable,type_y,locale,transferred,dcoilwtico
462,2013-01-01,25,938126,1.0,,Salinas,Santa Elena,D,1,CLEANING,3004,0,Holiday,National,False,93.14
463,2013-01-01,25,938129,4.0,,Salinas,Santa Elena,D,1,CLEANING,3004,0,Holiday,National,False,93.14
464,2013-01-01,25,938566,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
465,2013-01-01,25,938567,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
466,2013-01-01,25,938575,4.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
467,2013-01-01,25,938576,7.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
468,2013-01-01,25,938657,3.0,,Salinas,Santa Elena,D,1,BEVERAGES,1136,0,Holiday,National,False,93.14
469,2013-01-01,25,938659,8.0,,Salinas,Santa Elena,D,1,BEVERAGES,1136,0,Holiday,National,False,93.14
470,2013-01-01,25,939207,8.0,,Salinas,Santa Elena,D,1,DAIRY,2130,1,Holiday,National,False,93.14
471,2013-01-01,25,939662,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1045,0,Holiday,National,False,93.14
472,2013-01-01,25,940591,1.0,,Salinas,Santa Elena,D,1,CLEANING,3016,0,Holiday,National,False,93.14
473,2013-01-01,25,940616,1.0,,Salinas,Santa Elena,D,1,CLEANING,3028,0,Holiday,National,False,93.14
474,2013-01-01,25,949297,2.0,,Salinas,Santa Elena,D,1,CLEANING,3020,0,Holiday,National,False,93.14
475,2013-01-01,25,949299,1.0,,Salinas,Santa Elena,D,1,CLEANING,3020,0,Holiday,National,False,93.14
476,2013-01-01,25,949511,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1062,0,Holiday,National,False,93.14
477,2013-01-01,25,953427,2.0,,Salinas,Santa Elena,D,1,DAIRY,2112,1,Holiday,National,False,93.14
478,2013-01-01,25,953428,1.0,,Salinas,Santa Elena,D,1,DAIRY,2112,1,Holiday,National,False,93.14
479,2013-01-01,25,953562,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1062,0,Holiday,National,False,93.14
480,2013-01-01,25,953609,1.0,,Salinas,Santa Elena,D,1,CLEANING,3046,0,Holiday,National,False,93.14
481,2013-01-01,25,954553,4.0,,Salinas,Santa Elena,D,1,DAIRY,2108,1,Holiday,National,False,93.14
482,2013-01-01,25,956012,3.0,,Salinas,Santa Elena,D,1,GROCERY I,1088,0,Holiday,National,False,93.14
483,2013-01-01,25,956014,3.0,,Salinas,Santa Elena,D,1,GROCERY I,1088,0,Holiday,National,False,93.14
484,2013-01-01,25,957098,3.0,,Salinas,Santa Elena,D,1,DAIRY,2130,1,Holiday,National,False,93.14
485,2013-01-01,25,958016,6.0,,Salinas,Santa Elena,D,1,DAIRY,2116,1,Holiday,National,False,93.14
486,2013-01-01,25,958514,2.0,,Salinas,Santa Elena,D,1,BEAUTY,4252,0,Holiday,National,False,93.14
487,2013-01-01,25,968432,8.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
488,2013-01-01,25,968935,5.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1386,0,Holiday,National,False,93.14
489,2013-01-01,25,968936,2.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1386,0,Holiday,National,False,93.14
490,2013-01-01,25,968937,2.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1386,0,Holiday,National,False,93.14
491,2013-01-01,25,979197,1.0,,Salinas,Santa Elena,D,1,CLEANING,3028,0,Holiday,National,False,93.14
492,2013-01-01,25,979199,1.0,,Salinas,Santa Elena,D,1,CLEANING,3028,0,Holiday,National,False,93.14
493,2013-01-01,25,988459,17.847,,Salinas,Santa Elena,D,1,PREPARED FOODS,2904,1,Holiday,National,False,93.14
494,2013-01-01,25,991329,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1004,0,Holiday,National,False,93.14
495,2013-01-01,25,996122,1.0,,Salinas,Santa Elena,D,1,BEVERAGES,1124,0,Holiday,National,False,93.14
496,2013-01-01,25,996600,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
497,2013-01-01,25,999545,1.0,,Salinas,Santa Elena,D,1,CLEANING,3026,0,Holiday,National,False,93.14
498,2013-01-01,25,1003679,3.0,,Salinas,Santa Elena,D,1,GROCERY I,1028,0,Holiday,National,False,93.14
499,2013-01-01,25,1004550,32.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1318,0,Holiday,National,False,93.14
500,2013-01-01,25,1004551,9.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1318,0,Holiday,National,False,93.14
501,2013-01-01,25,1009998,1.0,,Salinas,Santa Elena,D,1,CLEANING,3024,0,Holiday,National,False,93.14
502,2013-01-01,25,1014865,9.0,,Salinas,Santa Elena,D,1,DAIRY,2108,1,Holiday,National,False,93.14
503,2013-01-01,25,1020237,1.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1330,0,Holiday,National,False,93.14
504,2013-01-01,25,1028589,17.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1318,0,Holiday,National,False,93.14
505,2013-01-01,25,1037838,2.0,,Salinas,Santa Elena,D,1,FROZEN FOODS,2210,0,Holiday,National,False,93.14
506,2013-01-01,25,1037845,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1022,0,Holiday,National,False,93.14
507,2013-01-01,25,1037856,17.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
508,2013-01-01,25,1037857,30.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
509,2013-01-01,25,1038952,2.0,,Salinas,Santa Elena,D,1,BREAD/BAKERY,2714,1,Holiday,National,False,93.14
510,2013-01-01,25,1040170,2.0,,Salinas,Santa Elena,D,1,FROZEN FOODS,2222,0,Holiday,National,False,93.14
511,2013-01-01,25,1044592,5.0,,Salinas,Santa Elena,D,1,DAIRY,2156,1,Holiday,National,False,93.14
512,2013-01-01,25,1047675,3.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
513,2013-01-01,25,1047679,32.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
514,2013-01-01,25,1047680,7.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
515,2013-01-01,25,1047681,6.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
516,2013-01-01,25,1047685,6.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
517,2013-01-01,25,1047686,1.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
518,2013-01-01,25,1047690,15.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
519,2013-01-01,25,1047696,27.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
520,2013-01-01,25,1047698,13.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
521,2013-01-01,25,1047702,5.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
522,2013-01-01,25,1047703,5.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
523,2013-01-01,25,1047705,4.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
524,2013-01-01,25,1047717,7.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
525,2013-01-01,25,1047733,4.0,,Salinas,Santa Elena,D,1,BEVERAGES,1124,0,Holiday,National,False,93.14
526,2013-01-01,25,1047743,6.0,,Salinas,Santa Elena,D,1,BEVERAGES,1124,0,Holiday,National,False,93.14
527,2013-01-01,25,1047755,2.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
528,2013-01-01,25,1047756,8.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
529,2013-01-01,25,1047757,6.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
530,2013-01-01,25,1047758,5.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
531,2013-01-01,25,1047772,12.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
532,2013-01-01,25,1047773,14.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
533,2013-01-01,25,1047774,13.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
534,2013-01-01,25,1047775,5.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
535,2013-01-01,25,1047786,4.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
536,2013-01-01,25,1047790,9.0,,Salinas,Santa Elena,D,1,BEVERAGES,1138,0,Holiday,National,False,93.14
537,2013-01-01,25,1052022,1.0,,Salinas,Santa Elena,D,1,DAIRY,2142,1,Holiday,National,False,93.14
538,2013-01-01,25,1052563,8.0,,Salinas,Santa Elena,D,1,GROCERY I,1040,0,Holiday,National,False,93.14
539,2013-01-01,25,1060036,9.0,,Salinas,Santa Elena,D,1,BEVERAGES,1138,0,Holiday,National,False,93.14
540,2013-01-01,25,1062374,10.601,,Salinas,Santa Elena,D,1,MEATS,2302,1,Holiday,National,False,93.14
541,2013-01-01,25,1066900,14.0,,Salinas,Santa Elena,D,1,BEVERAGES,1136,0,Holiday,National,False,93.14
542,2013-01-01,25,1066901,5.0,,Salinas,Santa Elena,D,1,BEVERAGES,1136,0,Holiday,National,False,93.14
543,2013-01-01,25,1070962,5.0,,Salinas,Santa Elena,D,1,GROCERY I,1026,0,Holiday,National,False,93.14
544,2013-01-01,25,1071949,6.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
545,2013-01-01,25,1074327,11.0,,Salinas,Santa Elena,D,1,BEVERAGES,1120,0,Holiday,National,False,93.14
546,2013-01-01,25,1076066,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1003,0,Holiday,National,False,93.14
547,2013-01-01,25,1076155,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1010,0,Holiday,National,False,93.14
548,2013-01-01,25,1079214,1.0,,Salinas,Santa Elena,D,1,CLEANING,3022,0,Holiday,National,False,93.14
549,2013-01-01,25,1079329,2.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1364,0,Holiday,National,False,93.14
550,2013-01-01,25,1080021,4.0,,Salinas,Santa Elena,D,1,GROCERY I,1022,0,Holiday,National,False,93.14
551,2013-01-01,25,1080756,9.0,,Salinas,Santa Elena,D,1,GROCERY I,1038,0,Holiday,National,False,93.14
552,2013-01-01,25,1081359,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1088,0,Holiday,National,False,93.14
553,2013-01-01,25,1083152,4.0,,Salinas,Santa Elena,D,1,DAIRY,2116,1,Holiday,National,False,93.14
554,2013-01-01,25,1083196,3.0,,Salinas,Santa Elena,D,1,DAIRY,2116,1,Holiday,National,False,93.14
555,2013-01-01,25,1084881,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1040,0,Holiday,National,False,93.14
556,2013-01-01,25,1084882,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1040,0,Holiday,National,False,93.14
557,2013-01-01,25,1085246,2.891,,Salinas,Santa Elena,D,1,MEATS,2302,1,Holiday,National,False,93.14
558,2013-01-01,25,1086172,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1029,0,Holiday,National,False,93.14
559,2013-01-01,25,1087270,1.0,,Salinas,Santa Elena,D,1,PERSONAL CARE,4114,0,Holiday,National,False,93.14
560,2013-01-01,25,1088002,1.0,,Salinas,Santa Elena,D,1,BEVERAGES,1126,0,Holiday,National,False,93.14
561,2013-01-01,25,1089046,1.0,,Salinas,Santa Elena,D,1,CLEANING,3020,0,Holiday,National,False,93.14
562,2013-01-01,25,1089843,8.0,,Salinas,Santa Elena,D,1,BREAD/BAKERY,2712,1,Holiday,National,False,93.14
563,2013-01-01,25,1089844,1.0,,Salinas,Santa Elena,D,1,BREAD/BAKERY,2712,1,Holiday,National,False,93.14
564,2013-01-01,25,1090401,15.0,,Salinas,Santa Elena,D,1,"LIQUOR,WINE,BEER",1318,0,Holiday,National,False,93.14
565,2013-01-01,25,1091365,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1016,0,Holiday,National,False,93.14
566,2013-01-01,25,1091366,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1016,0,Holiday,National,False,93.14
567,2013-01-01,25,1097187,5.0,,Salinas,Santa Elena,D,1,GROCERY I,1042,0,Holiday,National,False,93.14
568,2013-01-01,25,1101724,1.0,,Salinas,Santa Elena,D,1,BEVERAGES,1132,0,Holiday,National,False,93.14
569,2013-01-01,25,1102268,1.0,,Salinas,Santa Elena,D,1,PERSONAL CARE,4114,0,Holiday,National,False,93.14
570,2013-01-01,25,1102971,3.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
571,2013-01-01,25,1102975,1.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
572,2013-01-01,25,1102976,18.0,,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,Holiday,National,False,93.14
573,2013-01-01,25,1104599,1.0,,Salinas,Santa Elena,D,1,PERSONAL CARE,4114,0,Holiday,National,False,93.14
574,2013-01-01,25,1105212,2.0,,Salinas,Santa Elena,D,1,GROCERY I,1074,0,Holiday,National,False,93.14
575,2013-01-01,25,1105214,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1074,0,Holiday,National,False,93.14
576,2013-01-01,25,1109325,2.0,,Salinas,Santa Elena,D,1,BEVERAGES,1136,0,Holiday,National,False,93.14
577,2013-01-01,25,1109389,1.0,,Salinas,Santa Elena,D,1,GROCERY I,1034,0,Holiday,National,False,93.14
578,2013-01-02,1,103665,2.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2712,1,,,,93.14
579,2013-01-02,1,105574,8.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
580,2013-01-02,1,105575,15.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
581,2013-01-02,1,105577,2.0,,Quito,Pichincha,D,13,GROCERY I,1045,0,,,,93.14
582,2013-01-02,1,105737,2.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
583,2013-01-02,1,105857,12.0,,Quito,Pichincha,D,13,GROCERY I,1092,0,,,,93.14
584,2013-01-02,1,106716,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
585,2013-01-02,1,108696,3.0,,Quito,Pichincha,D,13,DELI,2636,1,,,,93.14
586,2013-01-02,1,108698,6.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
587,2013-01-02,1,108701,3.0,,Quito,Pichincha,D,13,DELI,2644,1,,,,93.14
588,2013-01-02,1,108786,1.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
589,2013-01-02,1,108797,1.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
590,2013-01-02,1,108831,35.512,,Quito,Pichincha,D,13,POULTRY,2416,1,,,,93.14
591,2013-01-02,1,108862,1.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
592,2013-01-02,1,108952,6.0,,Quito,Pichincha,D,13,CLEANING,3024,0,,,,93.14
593,2013-01-02,1,111223,7.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
594,2013-01-02,1,111397,16.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
595,2013-01-02,1,112830,3.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
596,2013-01-02,1,114778,10.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
597,2013-01-02,1,114790,3.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
598,2013-01-02,1,114799,1.0,,Quito,Pichincha,D,13,PERSONAL CARE,4126,0,,,,93.14
599,2013-01-02,1,114800,10.0,,Quito,Pichincha,D,13,PERSONAL CARE,4126,0,,,,93.14
600,2013-01-02,1,115267,7.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
601,2013-01-02,1,115611,36.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
602,2013-01-02,1,115693,4.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
603,2013-01-02,1,115850,3.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
604,2013-01-02,1,115891,5.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
605,2013-01-02,1,115892,37.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
606,2013-01-02,1,115893,15.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
607,2013-01-02,1,115894,16.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
608,2013-01-02,1,116017,14.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
609,2013-01-02,1,116018,8.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
610,2013-01-02,1,116279,1.0,,Quito,Pichincha,D,13,GROCERY I,1056,0,,,,93.14
611,2013-01-02,1,116311,2.0,,Quito,Pichincha,D,13,CLEANING,3090,0,,,,93.14
612,2013-01-02,1,119023,2.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
613,2013-01-02,1,119024,6.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
614,2013-01-02,1,119141,13.0,,Quito,Pichincha,D,13,GROCERY I,1042,0,,,,93.14
615,2013-01-02,1,119191,16.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
616,2013-01-02,1,119624,4.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
617,2013-01-02,1,121964,1.0,,Quito,Pichincha,D,13,AUTOMOTIVE,6810,0,,,,93.14
618,2013-01-02,1,122095,1.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
619,2013-01-02,1,122419,2.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
620,2013-01-02,1,122425,1.0,,Quito,Pichincha,D,13,CLEANING,3020,0,,,,93.14
621,2013-01-02,1,123347,3.0,,Quito,Pichincha,D,13,DAIRY,2114,1,,,,93.14
622,2013-01-02,1,123601,4.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
623,2013-01-02,1,125430,5.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
624,2013-01-02,1,127534,4.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
625,2013-01-02,1,127547,14.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
626,2013-01-02,1,129296,1.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
627,2013-01-02,1,129297,3.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
628,2013-01-02,1,129635,29.0,,Quito,Pichincha,D,13,DAIRY,2112,1,,,,93.14
629,2013-01-02,1,129758,9.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
630,2013-01-02,1,153078,11.0,,Quito,Pichincha,D,13,CLEANING,3008,0,,,,93.14
631,2013-01-02,1,153267,14.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
632,2013-01-02,1,153395,5.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2704,1,,,,93.14
633,2013-01-02,1,153398,3.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2708,1,,,,93.14
634,2013-01-02,1,155601,1.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
635,2013-01-02,1,155610,1.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
636,2013-01-02,1,155621,2.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
637,2013-01-02,1,155625,1.0,,Quito,Pichincha,D,13,GROCERY I,1092,0,,,,93.14
638,2013-01-02,1,158680,5.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
639,2013-01-02,1,158789,8.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
640,2013-01-02,1,158842,1.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
641,2013-01-02,1,158875,3.0,,Quito,Pichincha,D,13,GROCERY I,1026,0,,,,93.14
642,2013-01-02,1,159156,66.819,,Quito,Pichincha,D,13,POULTRY,2416,1,,,,93.14
643,2013-01-02,1,159242,8.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
644,2013-01-02,1,162066,8.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
645,2013-01-02,1,164036,11.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
646,2013-01-02,1,164037,2.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
647,2013-01-02,1,164088,6.0,,Quito,Pichincha,D,13,DAIRY,2116,1,,,,93.14
648,2013-01-02,1,164647,4.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
649,2013-01-02,1,165550,12.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
650,2013-01-02,1,165551,8.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
651,2013-01-02,1,165553,8.0,,Quito,Pichincha,D,13,BEVERAGES,1124,0,,,,93.14
652,2013-01-02,1,165594,10.0,,Quito,Pichincha,D,13,GROCERY I,1014,0,,,,93.14
653,2013-01-02,1,165704,6.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
654,2013-01-02,1,165705,3.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
655,2013-01-02,1,165718,4.0,,Quito,Pichincha,D,13,BREAD/BAKERY,2718,1,,,,93.14
656,2013-01-02,1,165727,3.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
657,2013-01-02,1,165988,6.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
658,2013-01-02,1,167437,4.0,,Quito,Pichincha,D,13,GROCERY II,1236,0,,,,93.14
659,2013-01-02,1,168927,20.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
660,2013-01-02,1,168930,25.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
661,2013-01-02,1,168989,1.0,,Quito,Pichincha,D,13,GROCERY I,1028,0,,,,93.14
662,2013-01-02,1,169101,1.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
663,2013-01-02,1,170791,8.0,,Quito,Pichincha,D,13,GROCERY I,1080,0,,,,93.14
664,2013-01-02,1,172184,5.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
665,2013-01-02,1,172343,23.0,,Quito,Pichincha,D,13,GROCERY I,1004,0,,,,93.14
666,2013-01-02,1,173111,6.0,,Quito,Pichincha,D,13,GROCERY I,1058,0,,,,93.14
667,2013-01-02,1,173113,2.0,,Quito,Pichincha,D,13,DAIRY,2114,1,,,,93.14
668,2013-01-02,1,174081,8.0,,Quito,Pichincha,D,13,BEVERAGES,1136,0,,,,93.14
669,2013-01-02,1,177050,2.0,,Quito,Pichincha,D,13,LINGERIE,7034,0,,,,93.14
670,2013-01-02,1,177395,1.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
671,2013-01-02,1,179274,11.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
672,2013-01-02,1,179564,2.0,,Quito,Pichincha,D,13,GROCERY I,1032,0,,,,93.14
673,2013-01-02,1,179615,14.0,,Quito,Pichincha,D,13,DAIRY,2112,1,,,,93.14
674,2013-01-02,1,205387,7.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
675,2013-01-02,1,205486,8.0,,Quito,Pichincha,D,13,DAIRY,2124,1,,,,93.14
676,2013-01-02,1,205557,5.0,,Quito,Pichincha,D,13,GROCERY I,1062,0,,,,93.14
677,2013-01-02,1,207857,3.0,,Quito,Pichincha,D,13,GROCERY I,1010,0,,,,93.14
678,2013-01-02,1,208384,32.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
679,2013-01-02,1,208386,7.0,,Quito,Pichincha,D,13,EGGS,2502,1,,,,93.14
680,2013-01-02,1,208426,6.0,,Quito,Pichincha,D,13,DELI,2632,1,,,,93.14
681,2013-01-02,1,208498,10.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
682,2013-01-02,1,208514,1.0,,Quito,Pichincha,D,13,GROCERY I,1010,0,,,,93.14
683,2013-01-02,1,208539,1.278,,Quito,Pichincha,D,13,POULTRY,2412,1,,,,93.14
684,2013-01-02,1,208659,2.0,,Quito,Pichincha,D,13,GROCERY I,1078,0,,,,93.14
685,2013-01-02,1,208699,4.0,,Quito,Pichincha,D,13,GROCERY I,1034,0,,,,93.14
686,2013-01-02,1,209085,3.0,,Quito,Pichincha,D,13,CLEANING,3026,0,,,,93.14
687,2013-01-02,1,210520,2.0,,Quito,Pichincha,D,13,GROCERY II,1236,0,,,,93.14
688,2013-01-02,1,210798,4.0,,Quito,Pichincha,D,13,GROCERY I,1074,0,,,,93.14
689,2013-01-02,1,211205,1.0,,Quito,Pichincha,D,13,GROCERY I,1072,0,,,,93.14
690,2013-01-02,1,211999,2.0,,Quito,Pichincha,D,13,GROCERY I,1036,0,,,,93.14
691,2013-01-02,1,212550,1.0,,Quito,Pichincha,D,13,GROCERY I,1036,0,,,,93.14
692,2013-01-02,1,213066,6.0,,Quito,Pichincha,D,13,GROCERY I,1074,0,,,,93.14
693,2013-01-02,1,213652,23.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
694,2013-01-02,1,213653,3.0,,Quito,Pichincha,D,13,GROCERY I,1048,0,,,,93.14
695,2013-01-02,1,213788,1.0,,Quito,Pichincha,D,13,GROCERY I,1096,0,,,,93.14
696,2013-01-02,1,214381,14.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
697,2013-01-02,1,214860,3.0,,Quito,Pichincha,D,13,CLEANING,3032,0,,,,93.14
698,2013-01-02,1,214862,1.0,,Quito,Pichincha,D,13,CLEANING,3034,0,,,,93.14
699,2013-01-02,1,215303,4.0,,Quito,Pichincha,D,13,GROCERY I,1026,0,,,,93.14
700,2013-01-02,1,215327,10.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
701,2013-01-02,1,215332,3.0,,Quito,Pichincha,D,13,GROCERY I,1040,0,,,,93.14
702,2013-01-02,1,215352,24.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
703,2013-01-02,1,215356,5.0,,Quito,Pichincha,D,13,GROCERY I,1016,0,,,,93.14
704,2013-01-02,1,215468,4.0,,Quito,Pichincha,D,13,LINGERIE,7034,0,,,,93.14
705,2013-01-02,1,215896,13.0,,Quito,Pichincha,D,13,GROCERY I,1044,0,,,,93.14
706,2013-01-02,1,218726,1.0,,Quito,Pichincha,D,13,CLEANING,3044,0,,,,93.14
707,2013-01-02,1,219147,1.0,,Quito,Pichincha,D,13,BEVERAGES,1122,0,,,,93.14
